ID_Transacao,Empresa,ID_Operador,Data_Hora,Descricao_Produto,Quantidade,Preco_Unitario,Desconto_Aplicado,Valor_Total,Metodo_Pagamento
108116,pmw2026,104,2026-01-01 10:00:00,Detergente,2,2.5,0.0,5.0,Cartão de Débito
108117,pmw2026,104,2026-03-19 10:00:00,Óleo de Soja,1,6.9,0.0,6.9,Cartão de Crédito
108118,pmw2026,105,2026-03-18 18:00:00,Óleo de Soja,2,6.9,0.0,13.8,Cartão de Débito
108119,pmw2026,104,2026-03-19 20:00:00,Óleo de Soja,5,6.9,0.0,34.5,Dinheiro
108120,pmw2026,103,2026-01-26 05:00:00,Patinho 1kg,2,38.9,0.0,77.8,Dinheiro
108121,pmw2026,105,2026-01-27 16:00:00,Detergente,1,2.5,0.0,2.5,Cartão de Crédito
108122,pmw2026,104,2026-01-23 09:00:00,Shampoo,3,18.0,0.0,54.0,Dinheiro
108123,pmw2026,102,2026-02-16 05:00:00,Café 500g,5,16.9,0.0,84.5,Cartão de Crédito
108124,pmw2026,102,2026-02-19 00:00:00,Leite Integral,1,5.2,0.0,5.2,PIX
108125,pmw2026,101,2026-03-28 21:00:00,Shampoo,1,18.0,0.0,18.0,Dinheiro
108126,pmw2026,101,2026-03-15 21:00:00,Feijão 1kg,2,8.5,0.0,17.0,Cartão de Débito
108127,pmw2026,105,2026-03-19 04:00:00,Pão de Forma,4,7.5,17.41,12.59,Cartão de Crédito
108128,pmw2026,104,2026-02-17 16:00:00,Shampoo,3,18.0,0.0,54.0,Cartão de Débito
108129,pmw2026,103,2026-03-14 15:00:00,Arroz 5kg,5,24.9,0.0,124.5,PIX
108130,pmw2026,105,2026-02-06 06:00:00,Café 500g,2,16.9,0.0,33.8,PIX
108131,pmw2026,104,2026-02-10 05:00:00,Leite Integral,3,5.2,0.0,15.6,PIX
108132,pmw2026,103,2026-01-06 04:00:00,Óleo de Soja,4,6.9,0.0,27.6,Cartão de Crédito
108133,pmw2026,101,2026-03-29 22:00:00,Pão de Forma,4,7.5,0.0,30.0,PIX
108134,pmw2026,103,2026-01-12 02:00:00,Pão de Forma,4,7.5,0.0,30.0,PIX
108135,pmw2026,103,2026-02-19 11:00:00,Leite Integral,1,5.2,0.0,5.2,Cartão de Crédito
108136,pmw2026,101,2026-01-09 17:00:00,Patinho 1kg,1,38.9,0.0,38.9,PIX
108137,pmw2026,104,2026-02-07 03:00:00,Mussarela 1kg,4,45.9,0.0,183.6,Cartão de Débito
108138,pmw2026,104,2026-01-11 16:00:00,Detergente,2,2.5,0.0,5.0,Cartão de Crédito
108139,pmw2026,103,2026-02-27 05:00:00,Feijão 1kg,1,8.5,0.0,8.5,Cartão de Débito
108140,pmw2026,103,2026-02-08 10:00:00,Arroz 5kg,2,24.9,0.0,49.8,PIX
108141,pmw2026,102,2026-02-21 15:00:00,Pão de Forma,2,7.5,0.0,15.0,Cartão de Débito
108142,pmw2026,101,2026-01-28 18:00:00,Óleo de Soja,4,6.9,0.0,27.6,Dinheiro
108143,pmw2026,102,2026-03-24 09:00:00,Patinho 1kg,5,38.9,0.0,194.5,Dinheiro
108144,pmw2026,101,2026-02-14 14:00:00,Shampoo,2,18.0,0.0,36.0,Cartão de Débito
108145,pmw2026,104,2026-01-30 12:00:00,Arroz 5kg,1,24.9,0.0,24.9,Cartão de Débito
108146,pmw2026,104,2026-01-03 17:00:00,Leite Integral,3,5.2,0.0,15.6,Cartão de Crédito
108147,pmw2026,101,2026-01-03 05:00:00,Café 500g,3,16.9,0.0,50.7,Dinheiro
108148,pmw2026,104,2026-01-29 19:00:00,Leite Integral,3,5.2,0.0,15.6,Cartão de Crédito
108149,pmw2026,103,2026-02-13 04:00:00,Arroz 5kg,4,24.9,0.0,99.6,PIX
108150,pmw2026,102,2026-03-12 01:00:00,Café 500g,3,16.9,0.0,50.7,PIX
108151,pmw2026,101,2026-03-10 22:00:00,Detergente,4,2.5,0.0,10.0,Dinheiro
108152,pmw2026,103,2026-02-26 06:00:00,Patinho 1kg,3,38.9,0.0,116.7,PIX
108153,pmw2026,103,2026-01-16 17:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Dinheiro
108154,pmw2026,102,2026-01-13 15:00:00,Mussarela 1kg,1,45.9,0.0,45.9,Dinheiro
108155,pmw2026,105,2026-03-09 16:00:00,Patinho 1kg,1,38.9,0.0,38.9,PIX
108156,pmw2026,102,2026-03-09 10:00:00,Leite Integral,2,5.2,0.0,10.4,Cartão de Crédito
108157,pmw2026,102,2026-02-21 03:00:00,Leite Integral,1,5.2,0.0,5.2,Cartão de Crédito
108158,pmw2026,103,2026-03-02 22:00:00,Pão de Forma,1,7.5,0.0,7.5,Cartão de Crédito
108159,pmw2026,105,2026-02-04 00:00:00,Arroz 5kg,2,24.9,0.0,49.8,Dinheiro
108160,pmw2026,103,2026-03-15 11:00:00,Óleo de Soja,2,6.9,0.0,13.8,Cartão de Crédito
108161,pmw2026,101,2026-03-16 22:00:00,Arroz 5kg,3,24.9,0.0,74.7,Cartão de Crédito
108162,pmw2026,104,2026-02-24 08:00:00,Patinho 1kg,2,38.9,0.0,77.8,Dinheiro
108163,pmw2026,104,2026-03-07 13:00:00,Shampoo,4,18.0,0.0,72.0,Cartão de Débito
108164,pmw2026,102,2026-02-26 23:00:00,Arroz 5kg,2,24.9,0.0,49.8,Dinheiro
108165,pmw2026,102,2026-03-20 05:00:00,Óleo de Soja,4,6.9,0.0,27.6,Cartão de Débito
108166,pmw2026,104,2026-01-25 11:00:00,Arroz 5kg,3,24.9,0.0,74.7,Dinheiro
108167,pmw2026,101,2026-03-11 23:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Cartão de Débito
108168,pmw2026,104,2026-02-23 14:00:00,Detergente,3,2.5,0.0,7.5,PIX
108169,pmw2026,102,2026-03-14 17:00:00,Café 500g,4,16.9,0.0,67.6,Cartão de Débito
108170,pmw2026,102,2026-02-05 18:00:00,Pão de Forma,2,7.5,0.0,15.0,Cartão de Débito
108171,pmw2026,102,2026-02-04 16:00:00,Arroz 5kg,5,24.9,0.0,124.5,PIX
108172,pmw2026,102,2026-02-18 12:00:00,Shampoo,2,18.0,0.0,36.0,Cartão de Crédito
108173,pmw2026,105,2026-02-25 15:00:00,Leite Integral,3,5.2,0.0,15.6,Dinheiro
108174,pmw2026,102,2026-02-17 15:00:00,Óleo de Soja,3,6.9,0.0,20.7,Cartão de Débito
108175,pmw2026,102,2026-02-20 06:00:00,Shampoo,5,18.0,0.0,90.0,PIX
108176,pmw2026,104,2026-01-04 06:00:00,Pão de Forma,4,7.5,0.0,30.0,Cartão de Crédito
108177,pmw2026,102,2026-01-09 19:00:00,Arroz 5kg,4,24.9,0.0,99.6,Dinheiro
108178,pmw2026,101,2026-01-18 00:00:00,Patinho 1kg,4,38.9,0.0,155.6,Dinheiro
108179,pmw2026,103,2026-03-25 07:00:00,Café 500g,5,16.9,0.0,84.5,Dinheiro
108180,pmw2026,105,2026-02-16 19:00:00,Óleo de Soja,4,6.9,0.0,27.6,Dinheiro
108181,pmw2026,102,2026-02-04 08:00:00,Pão de Forma,4,7.5,0.0,30.0,Cartão de Débito
108182,pmw2026,101,2026-03-19 18:00:00,Mussarela 1kg,4,45.9,0.0,183.6,Dinheiro
108183,pmw2026,105,2026-02-12 08:00:00,Leite Integral,2,5.2,0.0,10.4,Dinheiro
108184,pmw2026,105,2026-02-26 08:00:00,Leite Integral,2,5.2,0.0,10.4,Cartão de Débito
108185,pmw2026,105,2026-01-21 19:00:00,Leite Integral,2,5.2,0.0,10.4,PIX
108186,pmw2026,101,2026-02-11 12:00:00,Patinho 1kg,2,38.9,0.0,77.8,Cartão de Crédito
108187,pmw2026,104,2026-03-19 09:00:00,Patinho 1kg,2,38.9,0.0,77.8,Dinheiro
108188,pmw2026,102,2026-03-27 14:00:00,Patinho 1kg,2,38.9,0.0,77.8,Cartão de Crédito
108189,pmw2026,104,2026-03-06 10:00:00,Patinho 1kg,5,38.9,0.0,194.5,Cartão de Débito
108190,pmw2026,105,2026-02-02 00:00:00,Shampoo,1,18.0,0.0,18.0,PIX
108191,pmw2026,102,2026-02-05 10:00:00,Café 500g,2,16.9,0.0,33.8,Cartão de Débito
108192,pmw2026,103,2026-01-06 17:00:00,Pão de Forma,5,7.5,0.0,37.5,PIX
108193,pmw2026,102,2026-03-16 04:00:00,Leite Integral,2,5.2,0.0,10.4,Cartão de Débito
108194,pmw2026,105,2026-01-23 07:00:00,Detergente,3,2.5,0.0,7.5,Cartão de Débito
108195,pmw2026,103,2026-02-12 14:00:00,Café 500g,5,16.9,0.0,84.5,Cartão de Crédito
108196,pmw2026,104,2026-02-21 04:00:00,Óleo de Soja,3,6.9,0.0,20.7,Cartão de Crédito
108197,pmw2026,101,2026-02-15 12:00:00,Detergente,3,2.5,0.0,7.5,Cartão de Débito
108198,pmw2026,104,2026-02-21 07:00:00,Patinho 1kg,1,38.9,0.0,38.9,Dinheiro
108199,pmw2026,103,2026-02-22 01:00:00,Arroz 5kg,2,24.9,0.0,49.8,Cartão de Crédito
108200,pmw2026,104,2026-02-15 22:00:00,Pão de Forma,5,7.5,0.0,37.5,PIX
108201,pmw2026,105,2026-03-27 08:00:00,Shampoo,1,18.0,12.41,5.59,Dinheiro
108202,pmw2026,103,2026-02-13 22:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Cartão de Crédito
108203,pmw2026,102,2026-01-11 18:00:00,Shampoo,2,18.0,0.0,36.0,PIX
108204,pmw2026,101,2026-03-14 16:00:00,Detergente,4,2.5,0.0,10.0,Dinheiro
108205,pmw2026,101,2026-01-17 05:00:00,Shampoo,5,18.0,0.0,90.0,Cartão de Crédito
108206,pmw2026,101,2026-03-20 19:00:00,Shampoo,1,18.0,0.0,18.0,Dinheiro
108207,pmw2026,101,2026-02-08 14:00:00,Arroz 5kg,3,24.9,0.0,74.7,Cartão de Débito
108208,pmw2026,102,2026-02-27 14:00:00,Pão de Forma,1,7.5,0.0,7.5,Cartão de Débito
108209,pmw2026,104,2026-01-21 18:00:00,Arroz 5kg,5,24.9,0.0,124.5,Cartão de Débito
108210,pmw2026,102,2026-01-19 07:00:00,Café 500g,2,16.9,0.0,33.8,PIX
108211,pmw2026,103,2026-01-13 22:00:00,Detergente,4,2.5,0.0,10.0,Cartão de Crédito
108212,pmw2026,105,2026-02-25 17:00:00,Shampoo,3,18.0,0.0,54.0,Dinheiro
108213,pmw2026,105,2026-02-27 09:00:00,Arroz 5kg,3,24.9,0.0,74.7,PIX
108214,pmw2026,103,2026-02-18 20:00:00,Patinho 1kg,1,38.9,0.0,38.9,Cartão de Crédito
108215,pmw2026,101,2026-03-03 05:00:00,Leite Integral,4,5.2,0.0,20.8,PIX
108216,pmw2026,105,2026-01-16 18:00:00,Mussarela 1kg,4,45.9,102.49,81.11,Cartão de Crédito
108217,pmw2026,101,2026-01-28 04:00:00,Café 500g,5,16.9,0.0,84.5,PIX
108218,pmw2026,101,2026-01-09 21:00:00,Feijão 1kg,5,8.5,0.0,42.5,Cartão de Débito
108219,pmw2026,105,2026-02-25 21:00:00,Detergente,1,2.5,0.0,2.5,Cartão de Crédito
108220,pmw2026,103,2026-02-20 16:00:00,Café 500g,3,16.9,0.0,50.7,Dinheiro
108221,pmw2026,105,2026-01-22 11:00:00,Detergente,5,2.5,9.7,2.8,Cartão de Crédito
108222,pmw2026,105,2026-01-02 05:00:00,Feijão 1kg,5,8.5,0.0,42.5,Dinheiro
108223,pmw2026,102,2026-01-21 11:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Dinheiro
108224,pmw2026,103,2026-02-08 23:00:00,Patinho 1kg,5,38.9,0.0,194.5,Dinheiro
108225,pmw2026,104,2026-03-02 02:00:00,Café 500g,3,16.9,0.0,50.7,PIX
108226,pmw2026,103,2026-03-17 23:00:00,Feijão 1kg,5,8.5,0.0,42.5,Cartão de Crédito
108227,pmw2026,105,2026-03-09 11:00:00,Shampoo,3,18.0,0.0,54.0,Cartão de Crédito
108228,pmw2026,104,2026-03-24 20:00:00,Patinho 1kg,3,38.9,0.0,116.7,PIX
108229,pmw2026,102,2026-03-31 21:00:00,Pão de Forma,2,7.5,0.0,15.0,Cartão de Crédito
108230,pmw2026,105,2026-03-09 15:00:00,Detergente,4,2.5,0.0,10.0,PIX
108231,pmw2026,101,2026-02-14 06:00:00,Leite Integral,2,5.2,0.0,10.4,PIX
108232,pmw2026,103,2026-02-10 23:00:00,Shampoo,1,18.0,0.0,18.0,PIX
108233,pmw2026,104,2026-01-23 00:00:00,Óleo de Soja,4,6.9,0.0,27.6,PIX
108234,pmw2026,105,2026-02-12 10:00:00,Café 500g,4,16.9,31.55,36.05,Cartão de Crédito
108235,pmw2026,105,2026-01-21 19:00:00,Feijão 1kg,3,8.5,12.68,12.82,PIX
108236,pmw2026,105,2026-03-14 23:00:00,Leite Integral,5,5.2,16.11,9.89,Cartão de Débito
108237,pmw2026,101,2026-01-19 01:00:00,Café 500g,1,16.9,0.0,16.9,Dinheiro
108238,pmw2026,102,2026-01-06 19:00:00,Pão de Forma,4,7.5,0.0,30.0,PIX
108239,pmw2026,102,2026-01-02 18:00:00,Café 500g,5,16.9,0.0,84.5,Cartão de Crédito
108240,pmw2026,102,2026-02-05 18:00:00,Shampoo,2,18.0,0.0,36.0,PIX
108241,pmw2026,101,2026-01-08 21:00:00,Arroz 5kg,3,24.9,0.0,74.7,Dinheiro
108242,pmw2026,103,2026-01-28 22:00:00,Feijão 1kg,1,8.5,0.0,8.5,Dinheiro
108243,pmw2026,105,2026-02-18 02:00:00,Detergente,5,2.5,5.16,7.34,Dinheiro
108244,pmw2026,104,2026-02-18 00:00:00,Arroz 5kg,4,24.9,0.0,99.6,Cartão de Crédito
108245,pmw2026,104,2026-03-08 19:00:00,Óleo de Soja,3,6.9,0.0,20.7,Dinheiro
108246,pmw2026,102,2026-02-24 03:00:00,Óleo de Soja,2,6.9,0.0,13.8,PIX
108247,pmw2026,103,2026-02-07 02:00:00,Pão de Forma,2,7.5,0.0,15.0,PIX
108248,pmw2026,102,2026-02-09 13:00:00,Leite Integral,5,5.2,0.0,26.0,Cartão de Crédito
108249,pmw2026,105,2026-03-26 06:00:00,Detergente,1,2.5,0.0,2.5,PIX
108250,pmw2026,102,2026-02-13 00:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Cartão de Crédito
108251,pmw2026,101,2026-02-28 02:00:00,Leite Integral,1,5.2,0.0,5.2,PIX
108252,pmw2026,105,2026-02-06 16:00:00,Mussarela 1kg,5,45.9,0.0,229.5,PIX
108253,pmw2026,105,2026-02-04 08:00:00,Óleo de Soja,3,6.9,0.0,20.7,Dinheiro
108254,pmw2026,103,2026-02-23 05:00:00,Café 500g,1,16.9,0.0,16.9,Dinheiro
108255,pmw2026,101,2026-04-01 05:00:00,Café 500g,3,16.9,0.0,50.7,Dinheiro
108256,pmw2026,102,2026-03-22 23:00:00,Patinho 1kg,1,38.9,0.0,38.9,PIX
108257,pmw2026,101,2026-01-19 01:00:00,Detergente,3,2.5,0.0,7.5,Cartão de Crédito
108258,pmw2026,105,2026-01-27 09:00:00,Shampoo,5,18.0,0.0,90.0,Cartão de Crédito
108259,pmw2026,105,2026-01-22 18:00:00,Mussarela 1kg,5,45.9,168.02,61.48,PIX
108260,pmw2026,101,2026-03-05 13:00:00,Óleo de Soja,5,6.9,0.0,34.5,Cartão de Débito
108261,pmw2026,105,2026-03-31 00:00:00,Mussarela 1kg,3,45.9,70.98,66.72,PIX
108262,pmw2026,104,2026-02-15 07:00:00,Óleo de Soja,3,6.9,0.0,20.7,Cartão de Crédito
108263,pmw2026,102,2026-02-19 04:00:00,Feijão 1kg,1,8.5,0.0,8.5,Cartão de Crédito
108264,pmw2026,105,2026-01-14 14:00:00,Patinho 1kg,3,38.9,0.0,116.7,Cartão de Débito
108265,pmw2026,102,2026-02-01 12:00:00,Arroz 5kg,1,24.9,0.0,24.9,Cartão de Crédito
108266,pmw2026,101,2026-02-08 05:00:00,Pão de Forma,3,7.5,0.0,22.5,PIX
108267,pmw2026,105,2026-03-01 08:00:00,Arroz 5kg,2,24.9,0.0,49.8,Cartão de Crédito
108268,pmw2026,105,2026-03-10 01:00:00,Detergente,3,2.5,0.0,7.5,Dinheiro
108269,pmw2026,101,2026-01-16 03:00:00,Feijão 1kg,3,8.5,0.0,25.5,Cartão de Débito
108270,pmw2026,104,2026-01-16 01:00:00,Pão de Forma,1,7.5,0.0,7.5,Cartão de Crédito
108271,pmw2026,104,2026-03-01 11:00:00,Pão de Forma,2,7.5,0.0,15.0,PIX
108272,pmw2026,102,2026-02-13 09:00:00,Feijão 1kg,3,8.5,0.0,25.5,Cartão de Débito
108273,pmw2026,105,2026-03-06 17:00:00,Pão de Forma,4,7.5,0.0,30.0,PIX
108274,pmw2026,105,2026-02-21 16:00:00,Pão de Forma,3,7.5,16.13,6.37,Cartão de Débito
108275,pmw2026,104,2026-01-06 01:00:00,Pão de Forma,4,7.5,0.0,30.0,Dinheiro
108276,pmw2026,102,2026-02-03 11:00:00,Pão de Forma,1,7.5,0.0,7.5,Cartão de Crédito
108277,pmw2026,104,2026-03-04 02:00:00,Feijão 1kg,1,8.5,0.0,8.5,Cartão de Crédito
108278,pmw2026,102,2026-02-24 11:00:00,Leite Integral,2,5.2,0.0,10.4,Cartão de Débito
108279,pmw2026,102,2026-01-06 22:00:00,Patinho 1kg,2,38.9,0.0,77.8,Cartão de Débito
108280,pmw2026,101,2026-03-19 02:00:00,Arroz 5kg,4,24.9,0.0,99.6,Cartão de Crédito
108281,pmw2026,105,2026-01-29 11:00:00,Shampoo,3,18.0,37.55,16.45,Dinheiro
108282,pmw2026,102,2026-01-09 03:00:00,Detergente,4,2.5,0.0,10.0,PIX
108283,pmw2026,101,2026-02-20 21:00:00,Óleo de Soja,3,6.9,0.0,20.7,Dinheiro
108284,pmw2026,104,2026-03-26 13:00:00,Mussarela 1kg,5,45.9,0.0,229.5,PIX
108285,pmw2026,104,2026-03-09 02:00:00,Mussarela 1kg,4,45.9,0.0,183.6,Dinheiro
108286,pmw2026,104,2026-02-20 21:00:00,Shampoo,4,18.0,0.0,72.0,Dinheiro
108287,pmw2026,103,2026-03-27 23:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Dinheiro
108288,pmw2026,104,2026-02-13 09:00:00,Feijão 1kg,4,8.5,0.0,34.0,Dinheiro
108289,pmw2026,101,2026-03-05 18:00:00,Óleo de Soja,5,6.9,0.0,34.5,Cartão de Débito
108290,pmw2026,105,2026-02-11 01:00:00,Leite Integral,2,5.2,0.0,10.4,Cartão de Crédito
108291,pmw2026,102,2026-03-22 02:00:00,Detergente,2,2.5,0.0,5.0,Cartão de Crédito
108292,pmw2026,101,2026-01-02 17:00:00,Detergente,1,2.5,0.0,2.5,Cartão de Crédito
108293,pmw2026,101,2026-01-04 01:00:00,Arroz 5kg,3,24.9,0.0,74.7,PIX
108294,pmw2026,103,2026-03-17 04:00:00,Pão de Forma,3,7.5,0.0,22.5,Cartão de Crédito
108295,pmw2026,102,2026-02-21 04:00:00,Café 500g,2,16.9,0.0,33.8,PIX
108296,pmw2026,104,2026-01-09 18:00:00,Detergente,1,2.5,0.0,2.5,Cartão de Débito
108297,pmw2026,103,2026-02-20 08:00:00,Óleo de Soja,5,6.9,0.0,34.5,PIX
108298,pmw2026,103,2026-02-09 06:00:00,Mussarela 1kg,5,45.9,0.0,229.5,Cartão de Crédito
108299,pmw2026,105,2026-02-10 21:00:00,Pão de Forma,2,7.5,0.0,15.0,Cartão de Débito
108300,pmw2026,105,2026-01-28 21:00:00,Shampoo,3,18.0,0.0,54.0,PIX
108301,pmw2026,101,2026-02-23 08:00:00,Patinho 1kg,1,38.9,0.0,38.9,Cartão de Crédito
108302,pmw2026,104,2026-03-26 09:00:00,Pão de Forma,1,7.5,0.0,7.5,Cartão de Débito
108303,pmw2026,104,2026-02-11 11:00:00,Arroz 5kg,1,24.9,0.0,24.9,Cartão de Crédito
108304,pmw2026,104,2026-03-30 02:00:00,Patinho 1kg,1,38.9,0.0,38.9,PIX
108305,pmw2026,101,2026-02-01 04:00:00,Óleo de Soja,4,6.9,0.0,27.6,Cartão de Crédito
108306,pmw2026,105,2026-03-09 11:00:00,Leite Integral,3,5.2,0.0,15.6,Dinheiro
108307,pmw2026,101,2026-02-19 22:00:00,Feijão 1kg,3,8.5,0.0,25.5,Cartão de Débito
108308,pmw2026,103,2026-01-19 02:00:00,Arroz 5kg,5,24.9,0.0,124.5,Dinheiro
108309,pmw2026,104,2026-01-21 20:00:00,Mussarela 1kg,3,45.9,0.0,137.7,PIX
108310,pmw2026,104,2026-01-01 18:00:00,Detergente,5,2.5,0.0,12.5,PIX
108311,pmw2026,104,2026-03-27 04:00:00,Leite Integral,4,5.2,0.0,20.8,PIX
108312,pmw2026,102,2026-01-13 20:00:00,Feijão 1kg,3,8.5,0.0,25.5,Dinheiro
108313,pmw2026,103,2026-03-10 10:00:00,Feijão 1kg,2,8.5,0.0,17.0,Cartão de Crédito
108314,pmw2026,102,2026-01-02 22:00:00,Detergente,1,2.5,0.0,2.5,Cartão de Crédito
108315,pmw2026,104,2026-01-04 14:00:00,Óleo de Soja,2,6.9,0.0,13.8,Cartão de Débito
108316,pmw2026,101,2026-02-07 06:00:00,Mussarela 1kg,4,45.9,0.0,183.6,Dinheiro
108317,pmw2026,104,2026-03-11 11:00:00,Arroz 5kg,3,24.9,0.0,74.7,PIX
108318,pmw2026,102,2026-02-23 02:00:00,Patinho 1kg,2,38.9,0.0,77.8,Dinheiro
108319,pmw2026,105,2026-01-21 17:00:00,Patinho 1kg,2,38.9,0.0,77.8,Cartão de Crédito
108320,pmw2026,105,2026-02-27 09:00:00,Pão de Forma,5,7.5,0.0,37.5,Cartão de Crédito
108321,pmw2026,102,2026-02-09 23:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Cartão de Débito
108322,pmw2026,105,2026-01-06 09:00:00,Patinho 1kg,1,38.9,0.0,38.9,Cartão de Débito
108323,pmw2026,105,2026-01-13 10:00:00,Shampoo,1,18.0,0.0,18.0,Dinheiro
108324,pmw2026,102,2026-01-19 22:00:00,Feijão 1kg,3,8.5,0.0,25.5,Dinheiro
108325,pmw2026,102,2026-03-24 06:00:00,Café 500g,5,16.9,0.0,84.5,Dinheiro
108326,pmw2026,103,2026-01-06 20:00:00,Óleo de Soja,1,6.9,0.0,6.9,Cartão de Crédito
108327,pmw2026,103,2026-03-30 17:00:00,Arroz 5kg,1,24.9,0.0,24.9,PIX
108328,pmw2026,101,2026-02-26 20:00:00,Óleo de Soja,1,6.9,0.0,6.9,Dinheiro
108329,pmw2026,103,2026-02-13 13:00:00,Detergente,1,2.5,0.0,2.5,Cartão de Débito
108330,pmw2026,105,2026-01-28 01:00:00,Pão de Forma,1,7.5,0.0,7.5,PIX
108331,pmw2026,101,2026-02-04 17:00:00,Café 500g,3,16.9,0.0,50.7,Cartão de Débito
108332,pmw2026,102,2026-04-01 02:00:00,Patinho 1kg,2,38.9,0.0,77.8,PIX
108333,pmw2026,101,2026-01-07 03:00:00,Mussarela 1kg,1,45.9,0.0,45.9,Cartão de Crédito
108334,pmw2026,104,2026-03-19 17:00:00,Feijão 1kg,4,8.5,0.0,34.0,PIX
108335,pmw2026,101,2026-03-06 19:00:00,Café 500g,5,16.9,0.0,84.5,PIX
108336,pmw2026,105,2026-01-22 21:00:00,Leite Integral,4,5.2,0.0,20.8,PIX
108337,pmw2026,105,2026-02-10 13:00:00,Feijão 1kg,2,8.5,0.0,17.0,Dinheiro
108338,pmw2026,105,2026-03-14 13:00:00,Patinho 1kg,3,38.9,0.0,116.7,Dinheiro
108339,pmw2026,105,2026-02-07 06:00:00,Mussarela 1kg,3,45.9,91.66,46.04,Dinheiro
108340,pmw2026,104,2026-01-03 17:00:00,Pão de Forma,2,7.5,0.0,15.0,PIX
108341,pmw2026,103,2026-03-01 19:00:00,Detergente,5,2.5,0.0,12.5,Cartão de Crédito
108342,pmw2026,101,2026-03-23 00:00:00,Leite Integral,4,5.2,0.0,20.8,Cartão de Débito
108343,pmw2026,103,2026-01-15 07:00:00,Detergente,2,2.5,0.0,5.0,Dinheiro
108344,pmw2026,102,2026-01-10 13:00:00,Patinho 1kg,3,38.9,0.0,116.7,Dinheiro
108345,pmw2026,105,2026-03-31 04:00:00,Café 500g,1,16.9,0.0,16.9,Cartão de Crédito
108346,pmw2026,105,2026-01-11 10:00:00,Pão de Forma,3,7.5,0.0,22.5,PIX
108347,pmw2026,103,2026-03-30 06:00:00,Detergente,1,2.5,0.0,2.5,PIX
108348,pmw2026,101,2026-01-13 14:00:00,Feijão 1kg,3,8.5,0.0,25.5,PIX
108349,pmw2026,101,2026-03-22 10:00:00,Detergente,3,2.5,0.0,7.5,PIX
108350,pmw2026,103,2026-01-25 17:00:00,Leite Integral,2,5.2,0.0,10.4,Cartão de Crédito
108351,pmw2026,102,2026-02-14 04:00:00,Shampoo,4,18.0,0.0,72.0,Cartão de Débito
108352,pmw2026,103,2026-01-26 01:00:00,Shampoo,4,18.0,0.0,72.0,Cartão de Débito
108353,pmw2026,101,2026-02-13 17:00:00,Detergente,3,2.5,0.0,7.5,Cartão de Débito
108354,pmw2026,101,2026-01-26 21:00:00,Pão de Forma,3,7.5,0.0,22.5,Cartão de Débito
108355,pmw2026,103,2026-02-24 11:00:00,Mussarela 1kg,4,45.9,0.0,183.6,Dinheiro
108356,pmw2026,103,2026-02-16 09:00:00,Pão de Forma,2,7.5,0.0,15.0,Dinheiro
108357,pmw2026,101,2026-01-10 11:00:00,Detergente,3,2.5,0.0,7.5,Cartão de Crédito
108358,pmw2026,102,2026-02-13 13:00:00,Café 500g,2,16.9,0.0,33.8,Cartão de Crédito
108359,pmw2026,105,2026-02-05 05:00:00,Leite Integral,1,5.2,0.0,5.2,Cartão de Débito
108360,pmw2026,104,2026-01-19 13:00:00,Arroz 5kg,4,24.9,0.0,99.6,Cartão de Crédito
108361,pmw2026,101,2026-02-04 06:00:00,Patinho 1kg,4,38.9,0.0,155.6,Cartão de Débito
108362,pmw2026,104,2026-02-24 13:00:00,Mussarela 1kg,5,45.9,0.0,229.5,Cartão de Crédito
108363,pmw2026,102,2026-02-08 10:00:00,Feijão 1kg,2,8.5,0.0,17.0,Cartão de Crédito
108364,pmw2026,103,2026-02-12 15:00:00,Arroz 5kg,1,24.9,0.0,24.9,Cartão de Crédito
108365,pmw2026,104,2026-03-30 03:00:00,Shampoo,2,18.0,0.0,36.0,PIX
108366,pmw2026,104,2026-01-15 20:00:00,Café 500g,5,16.9,0.0,84.5,Cartão de Crédito
108367,pmw2026,105,2026-01-24 18:00:00,Café 500g,1,16.9,0.0,16.9,Cartão de Crédito
108368,pmw2026,105,2026-02-17 13:00:00,Detergente,1,2.5,0.0,2.5,PIX
108369,pmw2026,103,2026-01-28 01:00:00,Óleo de Soja,1,6.9,0.0,6.9,Dinheiro
108370,pmw2026,105,2026-02-12 23:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Dinheiro
108371,pmw2026,104,2026-01-06 06:00:00,Detergente,3,2.5,0.0,7.5,PIX
108372,pmw2026,105,2026-03-24 18:00:00,Feijão 1kg,3,8.5,16.15,9.35,PIX
108373,pmw2026,102,2026-03-20 22:00:00,Café 500g,2,16.9,0.0,33.8,Cartão de Débito
108374,pmw2026,103,2026-02-20 17:00:00,Detergente,2,2.5,0.0,5.0,Dinheiro
108375,pmw2026,104,2026-01-05 22:00:00,Leite Integral,2,5.2,0.0,10.4,PIX
108376,pmw2026,103,2026-03-10 04:00:00,Patinho 1kg,2,38.9,0.0,77.8,Dinheiro
108377,pmw2026,103,2026-01-09 06:00:00,Patinho 1kg,1,38.9,0.0,38.9,Cartão de Débito
